teacher_id,district_id,id_order,u_0j,b_00,b_11,intervention,pi_0j,e,satisfaction
495,26,10,-10.897474565064861,100,10,Seminar,89.10252543493513,30.637142857251245,119.73966829218638
496,26,11,-10.897474565064861,100,10,Seminar,89.10252543493513,-14.755197469180015,74.34732796575511
497,27,1,-38.4723022543203,100,10,Mentoring,61.5276977456797,-15.880133874329601,55.6475638713501
498,27,2,-38.4723022543203,100,10,Mentoring,61.5276977456797,6.349515517362423,77.87721326304212
499,27,3,-38.4723022543203,100,10,Mentoring,61.5276977456797,-12.28283964086698,59.24485810481272
500,27,4,-38.4723022543203,100,10,Mentoring,61.5276977456797,-8.9425018946562,62.5851958510235
501,27,5,-38.4723022543203,100,10,Mentoring,61.5276977456797,-9.903635634866976,61.62406211081273
502,27,6,-38.4723022543203,100,10,Mentoring,61.5276977456797,-10.562785984104146,60.96491176157556
503,27,7,-38.4723022543203,100,10,Mentoring,61.5276977456797,16.23866120599866,87.76635895167837
504,27,8,-38.4723022543203,100,10,Mentoring,61.5276977456797,-7.2440663606063005,64.2836313850734
505,27,9,-38.4723022543203,100,10,Mentoring,61.5276977456797,-12.49650269067481,59.03119505500489
506,27,10,-38.4723022543203,100,10,Mentoring,61.5276977456797,30.744241713242612,102.27193945892232
507,27,11,-38.4723022543203,100,10,Mentoring,61.5276977456797,14.907059345611664,86.43475709129137
508,27,12,-38.4723022543203,100,10,Mentoring,61.5276977456797,-22.77309064468315,48.75460710099655
509,27,13,-38.4723022543203,100,10,Mentoring,61.5276977456797,-2.1549355375633112,69.3727622081164
510,27,14,-38.4723022543203,100,10,Mentoring,61.5276977456797,-9.07511378603781,62.45258395964189
511,27,15,-38.4723022543203,100,10,Mentoring,61.5276977456797,-7.97157104527647,63.55612670040323
512,27,16,-38.4723022543203,100,10,Mentoring,61.5276977456797,-8.913092365514675,62.61460538016503
513,27,17,-38.4723022543203,100,10,Mentoring,61.5276977456797,-21.461159641117355,50.06653810456235
514,27,18,-38.4723022543203,100,10,Mentoring,61.5276977456797,33.79491377584717,105.32261152152688
515,27,19,-38.4723022543203,100,10,Mentoring,61.5276977456797,7.182526803283248,78.71022454896296
516,27,20,-38.4723022543203,100,10,Mentoring,61.5276977456797,1.174919292406843,72.70261703808654
517,27,21,-38.4723022543203,100,10,Mentoring,61.5276977456797,-17.045212430370768,54.482485315308935
518,27,22,-38.4723022543203,100,10,Mentoring,61.5276977456797,-5.56234805580846,65.96534968987125
519,27,23,-38.4723022543203,100,10,Mentoring,61.5276977456797,11.622299342040357,83.14999708772007
520,27,24,-38.4723022543203,100,10,Mentoring,61.5276977456797,-32.93845408119444,38.58924366448526
521,27,25,-38.4723022543203,100,10,Mentoring,61.5276977456797,-13.16464051214271,58.36305723353699
522,27,26,-38.4723022543203,100,10,Mentoring,61.5276977456797,5.885783733770096,77.4134814794498
523,28,1,-5.4285241144120775,100,10,Mentoring,94.57147588558792,-5.456444283651555,99.11503160193637
524,28,2,-5.4285241144120775,100,10,Mentoring,94.57147588558792,10.199154780958466,114.77063066654638
525,28,3,-5.4285241144120775,100,10,Mentoring,94.57147588558792,2.1653178108562736,106.7367936964442
526,28,4,-5.4285241144120775,100,10,Mentoring,94.57147588558792,-4.2209063961275035,100.35056948946041
527,28,5,-5.4285241144120775,100,10,Mentoring,94.57147588558792,7.174365074992342,111.74584096058025
528,28,6,-5.4285241144120775,100,10,Mentoring,94.57147588558792,2.805080689273651,107.37655657486157
529,28,7,-5.4285241144120775,100,10,Mentoring,94.57147588558792,12.222371561374661,116.79384744696257
530,28,8,-5.4285241144120775,100,10,Mentoring,94.57147588558792,13.142031271700464,117.71350715728838
531,28,9,-5.4285241144120775,100,10,Mentoring,94.57147588558792,-3.9626575115238536,100.60881837406406
532,28,10,-5.4285241144120775,100,10,Mentoring,94.57147588558792,-24.798124006549063,79.77335187903886
533,28,11,-5.4285241144120775,100,10,Mentoring,94.57147588558792,12.587030833750298,117.15850671933822
534,28,12,-5.4285241144120775,100,10,Mentoring,94.57147588558792,3.5758641518792054,108.14734003746712
535,28,13,-5.4285241144120775,100,10,Mentoring,94.57147588558792,4.407504533550302,108.97898041913822
536,28,14,-5.4285241144120775,100,10,Mentoring,94.57147588558792,8.398186860898923,112.96966274648683
537,28,15,-5.4285241144120775,100,10,Mentoring,94.57147588558792,10.622566416209569,115.19404230179748
538,28,16,-5.4285241144120775,100,10,Mentoring,94.57147588558792,4.543695912307515,109.11517179789543
539,28,17,-5.4285241144120775,100,10,Mentoring,94.57147588558792,9.03759243478179,113.6090683203697
540,29,1,-7.339493227084098,100,10,Seminar,92.66050677291591,20.63485242887011,113.29535920178603
541,29,2,-7.339493227084098,100,10,Seminar,92.66050677291591,-9.36933952616664,83.29116724674927
542,29,3,-7.339493227084098,100,10,Seminar,92.66050677291591,18.243890321244866,110.90439709416077
543,29,4,-7.339493227084098,100,10,Seminar,92.66050677291591,1.9986170382785318,94.65912381119443
544,29,5,-7.339493227084098,100,10,Seminar,92.66050677291591,-28.719466973841513,63.941039799074396
545,29,6,-7.339493227084098,100,10,Seminar,92.66050677291591,10.688685668932063,103.34919244184798
546,29,7,-7.339493227084098,100,10,Seminar,92.66050677291591,-15.6036119008065,77.05689487210941
547,29,8,-7.339493227084098,100,10,Seminar,92.66050677291591,-16.343351596169416,76.3171551767465
548,29,9,-7.339493227084098,100,10,Seminar,92.66050677291591,-1.1245246036039171,91.53598216931199
549,29,10,-7.339493227084098,100,10,Seminar,92.66050677291591,0.9810568061893322,93.64156357910524
550,29,11,-7.339493227084098,100,10,Seminar,92.66050677291591,-1.4465106624665414,91.21399611044937
551,29,12,-7.339493227084098,100,10,Seminar,92.66050677291591,-19.35967712097961,73.3008296519363
552,30,1,8.8021304002591,100,10,Seminar,108.8021304002591,10.89469090846888,119.69682130872798
553,30,2,8.8021304002591,100,10,Seminar,108.8021304002591,9.305104242163862,118.10723464242297
554,30,3,8.8021304002591,100,10,Seminar,108.8021304002591,12.702604791878736,121.50473519213784
555,30,4,8.8021304002591,100,10,Seminar,108.8021304002591,1.5724680575105885,110.3745984577697
556,30,5,8.8021304002591,100,10,Seminar,108.8021304002591,-20.74037710053605,88.06175329972305
557,30,6,8.8021304002591,100,10,Seminar,108.8021304002591,12.0137672276513,120.8158976279104
558,30,7,8.8021304002591,100,10,Seminar,108.8021304002591,-1.8247008080754172,106.97742959218368
559,30,8,8.8021304002591,100,10,Seminar,108.8021304002591,-17.161641095651365,91.64048930460774
560,30,9,8.8021304002591,100,10,Seminar,108.8021304002591,-30.804388000401588,77.99774239985751
561,30,10,8.8021304002591,100,10,Seminar,108.8021304002591,-5.220908633686782,103.58122176657233
562,30,11,8.8021304002591,100,10,Seminar,108.8021304002591,-34.575144125125895,74.22698627513321
563,30,12,8.8021304002591,100,10,Seminar,108.8021304002591,9.99682068896637,118.79895108922547
564,30,13,8.8021304002591,100,10,Seminar,108.8021304002591,15.245280080660073,124.04741048091918
565,30,14,8.8021304002591,100,10,Seminar,108.8021304002591,17.4174614376983,126.21959183795741
566,30,15,8.8021304002591,100,10,Seminar,108.8021304002591,-9.743027084247474,99.05910331601163
567,30,16,8.8021304002591,100,10,Seminar,108.8021304002591,14.654532973983082,123.45666337424218
568,30,17,8.8021304002591,100,10,Seminar,108.8021304002591,7.289231057954014,116.09136145821311
569,30,18,8.8021304002591,100,10,Seminar,108.8021304002591,8.25634610543885,117.05847650569795
570,30,19,8.8021304002591,100,10,Seminar,108.8021304002591,-15.287678662481515,93.51445173777759
571,30,20,8.8021304002591,100,10,Seminar,108.8021304002591,21.653652511412535,130.45578291167163
572,30,21,8.8021304002591,100,10,Seminar,108.8021304002591,8.101796884701656,116.90392728496076
573,30,22,8.8021304002591,100,10,Seminar,108.8021304002591,-18.689156788053946,90.11297361220515
574,30,23,8.8021304002591,100,10,Seminar,108.8021304002591,-18.359118349330842,90.44301205092826
575,30,24,8.8021304002591,100,10,Seminar,108.8021304002591,-15.567918697158628,93.23421170310047
576,30,25,8.8021304002591,100,10,Seminar,108.8021304002591,5.978800365093921,114.78093076535302
577,30,26,8.8021304002591,100,10,Seminar,108.8021304002591,2.9961851573558445,111.79831555761494
578,30,27,8.8021304002591,100,10,Seminar,108.8021304002591,-3.298444966249958,105.50368543400914
579,30,28,8.8021304002591,100,10,Seminar,108.8021304002591,-19.772967282529617,89.02916311772948
580,30,29,8.8021304002591,100,10,Seminar,108.8021304002591,7.6606292399043605,116.46275964016347
581,31,1,1.4180651527725234,100,10,Seminar,101.41806515277253,-5.927735228136259,95.49032992463627
582,31,2,1.4180651527725234,100,10,Seminar,101.41806515277253,-36.20225407141857,65.21581108135396
583,31,3,1.4180651527725234,100,10,Seminar,101.41806515277253,21.724959634461957,123.14302478723448
584,31,4,1.4180651527725234,100,10,Seminar,101.41806515277253,-4.256703510928208,97.16136164184432
585,31,5,1.4180651527725234,100,10,Seminar,101.41806515277253,-10.739419523161628,90.6786456296109
586,31,6,1.4180651527725234,100,10,Seminar,101.41806515277253,29.874263960298805,131.29232911307133
587,31,7,1.4180651527725234,100,10,Seminar,101.41806515277253,3.266434828882433,104.68449998165497
588,31,8,1.4180651527725234,100,10,Seminar,101.41806515277253,-12.453141151613815,88.9649240011587
589,31,9,1.4180651527725234,100,10,Seminar,101.41806515277253,5.49178182639106,106.90984697916359
590,31,10,1.4180651527725234,100,10,Seminar,101.41806515277253,28.680462565135553,130.09852771790807
591,31,11,1.4180651527725234,100,10,Seminar,101.41806515277253,6.651699829810022,108.06976498258256
592,31,12,1.4180651527725234,100,10,Seminar,101.41806515277253,4.116904664754752,105.53496981752728
593,31,13,1.4180651527725234,100,10,Seminar,101.41806515277253,-23.70229587364701,77.71576927912551
594,31,14,1.4180651527725234,100,10,Seminar,101.41806515277253,-6.680202790419108,94.73786236235343
595,32,1,-25.974000740050126,100,10,Seminar,74.02599925994987,-10.702659900101693,63.32333935984818
596,32,2,-25.974000740050126,100,10,Seminar,74.02599925994987,-8.541383545181471,65.4846157147684
597,32,3,-25.974000740050126,100,10,Seminar,74.02599925994987,-24.11223271453672,49.913766545413154
598,32,4,-25.974000740050126,100,10,Seminar,74.02599925994987,25.82761090642728,99.85361016637715
599,32,5,-25.974000740050126,100,10,Seminar,74.02599925994987,-17.03216191685538,56.99383734309449
600,32,6,-25.974000740050126,100,10,Seminar,74.02599925994987,2.0323531523176737,76.05835241226754
601,32,7,-25.974000740050126,100,10,Seminar,74.02599925994987,-11.02238740296535,63.00361185698452
602,32,8,-25.974000740050126,100,10,Seminar,74.02599925994987,-17.588878857945012,56.43712040200486
603,32,9,-25.974000740050126,100,10,Seminar,74.02599925994987,11.58537490112283,85.6113741610727
604,32,10,-25.974000740050126,100,10,Seminar,74.02599925994987,1.218438971971923,75.24443823192179
605,32,11,-25.974000740050126,100,10,Seminar,74.02599925994987,-14.22789000502246,59.79810925492741
606,32,12,-25.974000740050126,100,10,Seminar,74.02599925994987,4.508071259699838,78.5340705196497
607,32,13,-25.974000740050126,100,10,Seminar,74.02599925994987,-2.7847551159549186,71.24124414399495
608,32,14,-25.974000740050126,100,10,Seminar,74.02599925994987,-10.398986841815574,63.6270124181343
609,32,15,-25.974000740050126,100,10,Seminar,74.02599925994987,21.5572536875429,95.58325294749277
610,32,16,-25.974000740050126,100,10,Seminar,74.02599925994987,-0.7609290561993426,73.26507020375053
611,32,17,-25.974000740050126,100,10,Seminar,74.02599925994987,7.73180359578444,81.75780285573431
612,32,18,-25.974000740050126,100,10,Seminar,74.02599925994987,-20.63523517321166,53.39076408673821
613,32,19,-25.974000740050126,100,10,Seminar,74.02599925994987,-0.6196606056659764,73.4063386542839
614,32,20,-25.974000740050126,100,10,Seminar,74.02599925994987,-12.466008577517067,61.559990682432804
615,32,21,-25.974000740050126,100,10,Seminar,74.02599925994987,3.602043765658682,77.62804302560855
616,32,22,-25.974000740050126,100,10,Seminar,74.02599925994987,7.33405488228205,81.36005414223192
617,32,23,-25.974000740050126,100,10,Seminar,74.02599925994987,30.035741594443838,104.0617408543937
618,32,24,-25.974000740050126,100,10,Seminar,74.02599925994987,-10.700626073030945,63.325373186918924
619,32,25,-25.974000740050126,100,10,Seminar,74.02599925994987,3.540872858139206,77.56687211808908
620,32,26,-25.974000740050126,100,10,Seminar,74.02599925994987,20.232286021310124,94.25828528125999
621,33,1,-15.21692156323287,100,10,Seminar,84.78307843676713,15.204280779736932,99.98735921650406
622,33,2,-15.21692156323287,100,10,Seminar,84.78307843676713,17.37853694867457,102.16161538544169
623,33,3,-15.21692156323287,100,10,Seminar,84.78307843676713,-22.32564196546804,62.45743647129909
624,33,4,-15.21692156323287,100,10,Seminar,84.78307843676713,12.30084487111792,97.08392330788504
625,33,5,-15.21692156323287,100,10,Seminar,84.78307843676713,13.604343653624719,98.38742209039185
626,33,6,-15.21692156323287,100,10,Seminar,84.78307843676713,22.607537023075206,107.39061545984234
627,33,7,-15.21692156323287,100,10,Seminar,84.78307843676713,-28.16773110347826,56.61534733328887
628,33,8,-15.21692156323287,100,10,Seminar,84.78307843676713,13.187679005354529,97.97075744212165
629,33,9,-15.21692156323287,100,10,Seminar,84.78307843676713,6.326131383866088,91.10920982063321
630,33,10,-15.21692156323287,100,10,Seminar,84.78307843676713,-16.505196261221407,68.27788217554573
631,33,11,-15.21692156323287,100,10,Seminar,84.78307843676713,33.93727327797416,118.72035171474128
632,33,12,-15.21692156323287,100,10,Seminar,84.78307843676713,17.411404302403977,102.19448273917111
633,33,13,-15.21692156323287,100,10,Seminar,84.78307843676713,-10.026844447945217,74.7562339888219
634,33,14,-15.21692156323287,100,10,Seminar,84.78307843676713,7.712849983944261,92.4959284207114
635,33,15,-15.21692156323287,100,10,Seminar,84.78307843676713,-26.34686455874813,58.436213878019
636,33,16,-15.21692156323287,100,10,Seminar,84.78307843676713,-4.060725477218827,80.7223529595483
637,33,17,-15.21692156323287,100,10,Seminar,84.78307843676713,-0.4449727212874165,84.33810571547971
638,33,18,-15.21692156323287,100,10,Seminar,84.78307843676713,24.267706323075334,109.05078475984246
639,33,19,-15.21692156323287,100,10,Seminar,84.78307843676713,15.207940192270854,99.99101862903798
640,33,20,-15.21692156323287,100,10,Seminar,84.78307843676713,26.187953286314443,110.97103172308157
641,33,21,-15.21692156323287,100,10,Seminar,84.78307843676713,-32.595632009217894,52.18744642754923
642,33,22,-15.21692156323287,100,10,Seminar,84.78307843676713,-8.236658076981985,76.54642035978515
643,33,23,-15.21692156323287,100,10,Seminar,84.78307843676713,29.87962851840305,114.66270695517018
644,33,24,-15.21692156323287,100,10,Seminar,84.78307843676713,25.4246273644999,110.20770580126702
645,34,1,-29.377441158469303,100,10,Mentoring,70.62255884153069,7.522499615035304,88.14505845656599
646,34,2,-29.377441158469303,100,10,Mentoring,70.62255884153069,-32.50282664660596,48.11973219492473
647,34,3,-29.377441158469303,100,10,Mentoring,70.62255884153069,3.760920177130463,84.38347901866115
648,34,4,-29.377441158469303,100,10,Mentoring,70.62255884153069,6.636287395316564,87.25884623684725
649,34,5,-29.377441158469303,100,10,Mentoring,70.62255884153069,12.948241004709317,93.57079984624
650,34,6,-29.377441158469303,100,10,Mentoring,70.62255884153069,-6.961601691912239,73.66095714961845
651,34,7,-29.377441158469303,100,10,Mentoring,70.62255884153069,4.01443364580192,84.6369924873326
652,34,8,-29.377441158469303,100,10,Mentoring,70.62255884153069,-4.676444498970938,75.94611434255975
653,34,9,-29.377441158469303,100,10,Mentoring,70.62255884153069,-25.641973708985816,54.980585132544874
654,34,10,-29.377441158469303,100,10,Mentoring,70.62255884153069,-4.843564095077899,75.7789947464528
655,34,11,-29.377441158469303,100,10,Mentoring,70.62255884153069,21.153516777134243,101.77607561866493
656,34,12,-29.377441158469303,100,10,Mentoring,70.62255884153069,14.671699342177865,95.29425818370855
657,34,13,-29.377441158469303,100,10,Mentoring,70.62255884153069,-5.322113843159267,75.30044499837142
658,34,14,-29.377441158469303,100,10,Mentoring,70.62255884153069,30.01972982382124,110.64228866535193
659,34,15,-29.377441158469303,100,10,Mentoring,70.62255884153069,-2.481014164386997,78.1415446771437
660,34,16,-29.377441158469303,100,10,Mentoring,70.62255884153069,-5.425423132792676,75.19713570873802
661,34,17,-29.377441158469303,100,10,Mentoring,70.62255884153069,-0.06833020027649829,80.5542286412542
662,34,18,-29.377441158469303,100,10,Mentoring,70.62255884153069,11.496692900671992,92.11925174220268
663,34,19,-29.377441158469303,100,10,Mentoring,70.62255884153069,-0.17140052461003494,80.45115831692065
664,35,1,-17.11873182097829,100,10,Mentoring,82.8812681790217,11.034117458290652,103.91538563731235
665,35,2,-17.11873182097829,100,10,Mentoring,82.8812681790217,-14.885512482106638,77.99575569691507
666,35,3,-17.11873182097829,100,10,Mentoring,82.8812681790217,-31.609549824603743,61.271718354417956
667,35,4,-17.11873182097829,100,10,Mentoring,82.8812681790217,36.47675718425093,129.35802536327265
668,35,5,-17.11873182097829,100,10,Mentoring,82.8812681790217,-3.058195835942651,89.82307234307905
669,35,6,-17.11873182097829,100,10,Mentoring,82.8812681790217,-4.784687879501055,88.09658029952065
670,35,7,-17.11873182097829,100,10,Mentoring,82.8812681790217,-24.383082986938742,68.49818519208296
671,35,8,-17.11873182097829,100,10,Mentoring,82.8812681790217,-20.755994764700525,72.12527341432119
672,35,9,-17.11873182097829,100,10,Mentoring,82.8812681790217,-1.7431362838771265,91.13813189514458
673,35,10,-17.11873182097829,100,10,Mentoring,82.8812681790217,-8.330271603371177,84.55099657565053
674,35,11,-17.11873182097829,100,10,Mentoring,82.8812681790217,16.473627476632316,109.35489565565402
675,35,12,-17.11873182097829,100,10,Mentoring,82.8812681790217,-10.668424641653422,82.21284353736829
676,35,13,-17.11873182097829,100,10,Mentoring,82.8812681790217,-0.3430483373299835,92.53821984169171
677,35,14,-17.11873182097829,100,10,Mentoring,82.8812681790217,9.353892570640822,102.23516074966253
678,35,15,-17.11873182097829,100,10,Mentoring,82.8812681790217,1.2166509316669332,94.09791911068864
679,35,16,-17.11873182097829,100,10,Mentoring,82.8812681790217,17.68654033662814,110.56780851564984
680,36,1,-6.143819067255941,100,10,Seminar,93.85618093274405,-11.878631283495817,81.97754964924823
681,36,2,-6.143819067255941,100,10,Seminar,93.85618093274405,-4.0642935018077075,89.79188743093634
682,36,3,-6.143819067255941,100,10,Seminar,93.85618093274405,24.435103948890976,118.29128488163502
683,36,4,-6.143819067255941,100,10,Seminar,93.85618093274405,-15.955939436339794,77.90024149640426
684,36,5,-6.143819067255941,100,10,Seminar,93.85618093274405,-22.6856357425046,71.17054519023945
685,36,6,-6.143819067255941,100,10,Seminar,93.85618093274405,0.7303642433736626,94.58654517611771
686,36,7,-6.143819067255941,100,10,Seminar,93.85618093274405,5.4871033534954385,99.3432842862395
687,36,8,-6.143819067255941,100,10,Seminar,93.85618093274405,-10.602146268586996,83.25403466415706
688,36,9,-6.143819067255941,100,10,Seminar,93.85618093274405,-9.293168404722264,84.56301252802179
689,36,10,-6.143819067255941,100,10,Seminar,93.85618093274405,-3.9959536171120966,89.86022731563196
690,36,11,-6.143819067255941,100,10,Seminar,93.85618093274405,8.075502050545252,101.9316829832893
691,36,12,-6.143819067255941,100,10,Seminar,93.85618093274405,53.09173349368825,146.9479144264323
692,36,13,-6.143819067255941,100,10,Seminar,93.85618093274405,33.92651864209245,127.7826995748365
693,36,14,-6.143819067255941,100,10,Seminar,93.85618093274405,9.766515711254618,103.62269664399867
694,36,15,-6.143819067255941,100,10,Seminar,93.85618093274405,-1.1497820443110887,92.70639888843296
695,36,16,-6.143819067255941,100,10,Seminar,93.85618093274405,15.787164017301281,109.64334495004533
696,36,17,-6.143819067255941,100,10,Seminar,93.85618093274405,-5.565061463147096,88.29111946959696
697,36,18,-6.143819067255941,100,10,Seminar,93.85618093274405,-3.5978942240280256,90.25828670871603
698,36,19,-6.143819067255941,100,10,Seminar,93.85618093274405,10.18590381653092,104.04208474927498
699,36,20,-6.143819067255941,100,10,Seminar,93.85618093274405,-8.788474930801986,85.06770600194207
700,37,1,-10.506838284149076,100,10,Seminar,89.49316171585093,3.1851579345630237,92.67831965041395
701,37,2,-10.506838284149076,100,10,Seminar,89.49316171585093,-0.09643100014908695,89.39673071570185
702,37,3,-10.506838284149076,100,10,Seminar,89.49316171585093,-12.718766444563148,76.77439527128779
703,37,4,-10.506838284149076,100,10,Seminar,89.49316171585093,-18.676673062633338,70.81648865321759
704,37,5,-10.506838284149076,100,10,Seminar,89.49316171585093,0.04055121562569251,89.53371293147663
705,37,6,-10.506838284149076,100,10,Seminar,89.49316171585093,0.16212585261378673,89.65528756846471
706,37,7,-10.506838284149076,100,10,Seminar,89.49316171585093,-25.860777934321135,63.632383781529796
707,37,8,-10.506838284149076,100,10,Seminar,89.49316171585093,-19.26995425681161,70.22320745903932
708,37,9,-10.506838284149076,100,10,Seminar,89.49316171585093,19.301128841830696,108.79429055768162
709,37,10,-10.506838284149076,100,10,Seminar,89.49316171585093,-3.7618352122450998,85.73132650360583
710,37,11,-10.506838284149076,100,10,Seminar,89.49316171585093,4.550443111800718,94.04360482765165
711,37,12,-10.506838284149076,100,10,Seminar,89.49316171585093,0.2938994948509673,89.78706121070189
712,37,13,-10.506838284149076,100,10,Seminar,89.49316171585093,-5.273157196526666,84.22000451932426
713,37,14,-10.506838284149076,100,10,Seminar,89.49316171585093,6.1951105101531585,95.68827222600409
714,37,15,-10.506838284149076,100,10,Seminar,89.49316171585093,-10.308521038296039,79.1846406775549
715,37,16,-10.506838284149076,100,10,Seminar,89.49316171585093,-10.793123930818457,78.70003778503248
716,37,17,-10.506838284149076,100,10,Seminar,89.49316171585093,-18.593173529412592,70.89998818643834
717,37,18,-10.506838284149076,100,10,Seminar,89.49316171585093,21.701922890089143,111.19508460594008
718,37,19,-10.506838284149076,100,10,Seminar,89.49316171585093,10.081451605259996,99.57461332111093
719,37,20,-10.506838284149076,100,10,Seminar,89.49316171585093,7.434230018866338,96.92739173471728
720,37,21,-10.506838284149076,100,10,Seminar,89.49316171585093,11.295478803185123,100.78864051903605
721,38,1,9.448842769622491,100,10,Seminar,109.44884276962249,-4.888102718286007,104.56074005133648
722,38,2,9.448842769622491,100,10,Seminar,109.44884276962249,-12.20458604965859,97.2442567199639
723,38,3,9.448842769622491,100,10,Seminar,109.44884276962249,-23.04051451497014,86.40832825465235
724,38,4,9.448842769622491,100,10,Seminar,109.44884276962249,1.9671965691355258,111.41603933875801
725,38,5,9.448842769622491,100,10,Seminar,109.44884276962249,32.20498727068682,141.65383004030932
726,38,6,9.448842769622491,100,10,Seminar,109.44884276962249,11.902254254252659,121.35109702387514
727,38,7,9.448842769622491,100,10,Seminar,109.44884276962249,-23.04501962955755,86.40382314006493
728,38,8,9.448842769622491,100,10,Seminar,109.44884276962249,-7.389626905901921,102.05921586372057
729,38,9,9.448842769622491,100,10,Seminar,109.44884276962249,6.36017660745437,115.80901937707685
730,38,10,9.448842769622491,100,10,Seminar,109.44884276962249,-29.176259355527524,80.27258341409497
731,38,11,9.448842769622491,100,10,Seminar,109.44884276962249,-11.440944004049216,98.00789876557327
732,38,12,9.448842769622491,100,10,Seminar,109.44884276962249,-10.766578721306972,98.68226404831552
733,38,13,9.448842769622491,100,10,Seminar,109.44884276962249,-24.430029133142185,85.0188136364803
734,38,14,9.448842769622491,100,10,Seminar,109.44884276962249,11.071130156483235,120.51997292610572
735,38,15,9.448842769622491,100,10,Seminar,109.44884276962249,-14.913796491322945,94.53504627829955
736,38,16,9.448842769622491,100,10,Seminar,109.44884276962249,-24.583094849086308,84.86574792053618
737,38,17,9.448842769622491,100,10,Seminar,109.44884276962249,13.445912469633669,122.89475523925616
738,38,18,9.448842769622491,100,10,Seminar,109.44884276962249,-1.365221738293222,108.08362103132927
739,38,19,9.448842769622491,100,10,Seminar,109.44884276962249,-0.729391953931206,108.71945081569127
740,38,20,9.448842769622491,100,10,Seminar,109.44884276962249,13.430746209680212,122.8795889793027
741,38,21,9.448842769622491,100,10,Seminar,109.44884276962249,9.07136308372772,118.5202058533502
742,39,1,14.73134060150226,100,10,Seminar,114.73134060150227,-7.7714387242501,106.95990187725216
743,39,2,14.73134060150226,100,10,Seminar,114.73134060150227,-5.674553327379004,109.05678727412327
744,39,3,14.73134060150226,100,10,Seminar,114.73134060150227,39.59996605586244,154.3313066573647
745,39,4,14.73134060150226,100,10,Seminar,114.73134060150227,-1.0660494492079546,113.66529115229432
746,39,5,14.73134060150226,100,10,Seminar,114.73134060150227,7.177012186122713,121.90835278762498
747,39,6,14.73134060150226,100,10,Seminar,114.73134060150227,-2.9653644211491006,111.76597618035316
748,39,7,14.73134060150226,100,10,Seminar,114.73134060150227,14.455814142119321,129.1871547436216
749,39,8,14.73134060150226,100,10,Seminar,114.73134060150227,-9.127927032657158,105.60341356884511
750,39,9,14.73134060150226,100,10,Seminar,114.73134060150227,-0.09503531578264968,114.63630528571962
751,39,10,14.73134060150226,100,10,Seminar,114.73134060150227,-9.95433755521653,104.77700304628574
752,39,11,14.73134060150226,100,10,Seminar,114.73134060150227,-13.934889195466749,100.79645140603552
753,39,12,14.73134060150226,100,10,Seminar,114.73134060150227,15.459587226733122,130.1909278282354
754,39,13,14.73134060150226,100,10,Seminar,114.73134060150227,17.876305518700715,132.607646120203
755,39,14,14.73134060150226,100,10,Seminar,114.73134060150227,-2.747392681155383,111.98394792034688
756,39,15,14.73134060150226,100,10,Seminar,114.73134060150227,8.159091464159657,122.89043206566193
757,39,16,14.73134060150226,100,10,Seminar,114.73134060150227,-9.092150313758719,105.63919028774355
758,39,17,14.73134060150226,100,10,Seminar,114.73134060150227,16.805550325232982,131.53689092673525
759,39,18,14.73134060150226,100,10,Seminar,114.73134060150227,-10.722840300089102,104.00850030141316
760,39,19,14.73134060150226,100,10,Seminar,114.73134060150227,-2.843849850503768,111.8874907509985
761,39,20,14.73134060150226,100,10,Seminar,114.73134060150227,-5.701463185714742,109.02987741578752
762,39,21,14.73134060150226,100,10,Seminar,114.73134060150227,1.1630870349620785,115.89442763646434
763,40,1,-20.33787790416321,100,10,Mentoring,79.66212209583679,-26.417460243078153,63.24466185275864
764,40,2,-20.33787790416321,100,10,Mentoring,79.66212209583679,0.6286352704882925,90.29075736632508
765,40,3,-20.33787790416321,100,10,Mentoring,79.66212209583679,-7.710354512841939,81.95176758299485
766,40,4,-20.33787790416321,100,10,Mentoring,79.66212209583679,-6.856833103331028,82.80528899250577
767,40,5,-20.33787790416321,100,10,Mentoring,79.66212209583679,-17.46463703532759,72.1974850605092
768,40,6,-20.33787790416321,100,10,Mentoring,79.66212209583679,11.806180159528935,101.46830225536573
769,40,7,-20.33787790416321,100,10,Mentoring,79.66212209583679,-2.438729880230978,87.22339221560581
770,40,8,-20.33787790416321,100,10,Mentoring,79.66212209583679,-0.603581229259318,89.05854086657747
771,40,9,-20.33787790416321,100,10,Mentoring,79.66212209583679,25.811768042253455,115.47389013809024
772,40,10,-20.33787790416321,100,10,Mentoring,79.66212209583679,5.311225210320825,94.97334730615762
773,40,11,-20.33787790416321,100,10,Mentoring,79.66212209583679,-10.311707781411064,79.35041431442573
774,40,12,-20.33787790416321,100,10,Mentoring,79.66212209583679,22.68063914979284,112.34276124562963
775,40,13,-20.33787790416321,100,10,Mentoring,79.66212209583679,0.18413689111647077,89.84625898695326
776,40,14,-20.33787790416321,100,10,Mentoring,79.66212209583679,16.225428520377047,105.88755061621384
777,40,15,-20.33787790416321,100,10,Mentoring,79.66212209583679,0.3223154340720095,89.9844375299088
778,40,16,-20.33787790416321,100,10,Mentoring,79.66212209583679,24.944132132990102,114.6062542288269
779,40,17,-20.33787790416321,100,10,Mentoring,79.66212209583679,-16.16275333012326,73.49936876571354
