school_id,Intervention,GPA,Absences,Dropout
51,Treatment,3.2657719192552896,3,0
51,Treatment,3.4070155802191104,0,0
51,Treatment,1.350111236693323,3,0
51,Treatment,3.589952705724468,2,0
51,Treatment,1.7170835353360794,1,0
51,Treatment,3.0497792522704574,2,0
51,Treatment,2.128841800508559,3,0
51,Treatment,2.45803624399009,1,0
51,Treatment,1.4491105159732496,6,0
51,Treatment,2.1236312112706144,3,0
51,Treatment,2.7996184745489825,1,0
51,Treatment,2.447032767349099,2,0
51,Treatment,3.2175163384360297,0,0
51,Treatment,3.4767965193103225,2,0
51,Treatment,1.2960474190556803,2,0
51,Treatment,3.305219430657733,0,0
51,Treatment,2.868832100159578,3,0
51,Treatment,3.632239224432459,2,0
51,Treatment,3.5176337155749144,3,0
51,Treatment,3.9275155811898146,0,0
52,Treatment,0.8390987451504253,5,0
52,Treatment,0.48847350049335025,4,0
52,Treatment,1.9680780759853007,3,0
52,Treatment,3.7495457125278935,2,0
52,Treatment,3.363319676070434,3,0
52,Treatment,3.9947973864380666,2,0
52,Treatment,2.0756293754569195,3,0
52,Treatment,3.8400213953227937,0,0
52,Treatment,3.116654811529896,2,0
52,Treatment,1.9047779155097415,4,0
52,Treatment,2.886839627458055,3,0
52,Treatment,3.3111716349512883,2,0
52,Treatment,1.441379240259067,3,0
52,Treatment,2.310779329953336,3,0
52,Treatment,3.204128819326449,1,0
52,Treatment,3.719124272765599,0,0
52,Treatment,3.853932099262092,1,0
52,Treatment,3.896978578047701,1,0
52,Treatment,3.9294759017320375,2,0
52,Treatment,3.0985250506102573,2,0
52,Treatment,3.2663992775127104,2,0
52,Treatment,3.4140183033172047,3,0
52,Treatment,2.262190373630403,3,0
52,Treatment,1.898361520261563,5,0
53,Control,2.827015159186024,0,0
53,Control,3.869366369799274,1,0
53,Control,2.2295538948748663,3,0
53,Control,3.277097828599679,0,0
53,Control,1.2561327244746976,2,1
53,Control,2.142026537791347,2,0
53,Control,2.5793872486233647,3,0
53,Control,2.5326575174557022,3,0
53,Control,3.22552151510857,4,0
53,Control,3.037554248347938,1,0
53,Control,2.9305780095493494,3,0
53,Control,1.837689667078216,3,0
53,Control,2.3861931541323163,4,0
53,Control,3.517941208827771,3,0
53,Control,3.9288143755186966,1,0
53,Control,1.8473645595332813,1,0
53,Control,1.317517909057741,6,1
53,Control,1.8106617876232984,2,0
53,Control,2.5480917482654406,4,0
53,Control,2.498993838530571,4,0
53,Control,2.308798953819799,7,1
53,Control,3.028540786694649,0,0
53,Control,1.728029221647779,3,0
53,Control,3.9799912982121106,1,0
53,Control,2.4370833111345416,3,0
53,Control,0.7932453966637926,3,0
53,Control,3.04160361731853,4,0
53,Control,2.367888316062516,4,0
53,Control,3.57750653904891,2,0
53,Control,2.533742722751954,4,0
53,Control,3.339234323014526,1,0
53,Control,3.0058473636588716,4,0
53,Control,1.8145220151475845,3,0
53,Control,2.1491391638813786,1,0
53,Control,2.0684108095230114,3,0
53,Control,0.4989624411528157,11,1
53,Control,1.8661602577898353,3,0
53,Control,2.3316200528352886,1,0
53,Control,2.4163670452319166,3,0
53,Control,2.3947762547271223,3,0
53,Control,2.547481921050587,4,0
53,Control,2.31851521306042,4,0
53,Control,0.48826866424258264,6,0
54,Control,3.4611936184979557,3,0
54,Control,2.5892428673255865,4,0
54,Control,2.498761924593521,3,0
54,Control,3.233748867913243,0,0
54,Control,3.8102223627042178,4,0
54,Control,2.8057930694052353,5,0
54,Control,2.819415906585793,1,0
54,Control,1.2528809385322095,4,0
54,Control,3.472209981836446,1,0
54,Control,2.802614405739468,6,0
54,Control,2.8047037203178387,3,0
54,Control,3.3084225826044564,4,0
54,Control,3.0841703316512703,0,0
54,Control,1.3241756725467528,3,0
54,Control,3.8126381942348857,0,0
54,Control,2.2985893012709395,2,0
54,Control,2.774355252518105,0,0
54,Control,1.7711973659897562,3,0
54,Control,3.9627186232759697,0,0
54,Control,1.5180674813927404,4,0
54,Control,1.935052324908126,2,0
54,Control,2.2208631390124465,5,0
54,Control,1.6391978266895988,4,0
54,Control,2.8003005482424195,1,0
54,Control,3.3262100028121035,3,0
54,Control,2.2766276458509394,3,0
54,Control,1.5348481340205753,3,0
54,Control,2.0546080598999263,4,0
54,Control,2.5702327670679597,1,0
54,Control,3.435411590798463,2,0
54,Control,1.7372587543284708,3,0
54,Control,1.449039727067328,3,0
54,Control,3.187079060489216,2,0
55,Treatment,2.9673509693667564,6,0
55,Treatment,3.3219077588116326,3,0
55,Treatment,1.69341943204528,2,0
55,Treatment,2.491378684941067,5,0
55,Treatment,3.096732435824453,1,0
55,Treatment,1.4619585379339275,3,0
55,Treatment,2.2701216536814623,2,0
55,Treatment,1.8612761662678428,4,0
55,Treatment,1.7324729636039722,1,0
55,Treatment,3.0387845361616304,1,0
55,Treatment,2.5432687402437684,4,0
55,Treatment,1.2210995282899109,1,0
55,Treatment,2.163154643411103,3,0
55,Treatment,2.9015073888750025,5,0
55,Treatment,3.17117175129828,0,0
55,Treatment,3.6576951083489746,1,0
55,Treatment,2.163094472068524,2,0
55,Treatment,3.617551110029141,0,0
55,Treatment,2.359887122601222,1,0
55,Treatment,3.120755932575332,2,0
55,Treatment,2.764725548652445,3,0
55,Treatment,2.5679958316657654,2,0
55,Treatment,2.9515498037641277,2,0
55,Treatment,2.1711296653700782,5,0
55,Treatment,2.515308012611805,6,0
55,Treatment,2.8538740999069563,1,0
55,Treatment,2.6537716572494,3,0
55,Treatment,1.8130526386745056,2,0
55,Treatment,2.2886333043066474,3,0
55,Treatment,1.9015555910400372,6,0
55,Treatment,1.4257708280423205,4,0
56,Control,1.4750806643262022,3,0
56,Control,3.7067028740310577,3,0
56,Control,2.381145339281191,2,0
56,Control,3.916318714910725,0,0
56,Control,1.6819074347790322,3,0
56,Control,2.0792494991098263,2,0
56,Control,0.8903234601469318,5,0
56,Control,3.8014926724148914,2,0
56,Control,3.496573579337809,0,0
56,Control,1.2477498518300725,5,0
56,Control,3.224800157470774,1,0
56,Control,3.0639733721168874,2,0
56,Control,1.7597404402427317,3,0
56,Control,3.0957337563131975,0,0
56,Control,1.677657735686059,6,0
56,Control,3.648295692764158,2,0
56,Control,3.469663137595443,1,0
56,Control,0.8355790767338932,7,0
56,Control,3.389270383616531,3,0
56,Control,3.0037433604468955,3,0
56,Control,3.39349951811639,1,0
56,Control,2.4798973076722306,4,0
56,Control,2.5955146652680847,1,0
56,Control,1.8498700143073872,4,0
56,Control,1.6084486841554246,2,0
56,Control,1.237353591475645,4,0
56,Control,3.3801191488186095,3,0
56,Control,2.728561170148892,5,0
56,Control,3.724238619133467,1,0
56,Control,1.5192955360753664,4,0
56,Control,2.247972109346891,1,0
56,Control,2.7700295895870997,3,0
56,Control,2.406082524331476,4,0
56,Control,2.322330698321104,2,0
56,Control,2.296501907371853,1,0
56,Control,3.4469955957056353,2,0
56,Control,3.007837392741232,2,0
56,Control,1.292606036647136,0,0
56,Control,2.3558700131739103,4,0
57,Treatment,1.0786890713765278,1,0
57,Treatment,3.432508344047903,0,0
57,Treatment,2.735587223211391,7,0
57,Treatment,1.5349616015365828,3,0
57,Treatment,3.582568901873857,3,0
57,Treatment,3.0440399468472323,2,0
57,Treatment,1.6846613844062186,4,1
57,Treatment,1.6752975503706466,0,0
57,Treatment,3.8348527112619,3,0
57,Treatment,1.469485377741157,3,0
57,Treatment,2.798762855873955,3,0
57,Treatment,2.7151461534754877,5,0
57,Treatment,2.1201848602620337,5,0
57,Treatment,1.6641616454862669,2,0
57,Treatment,2.731819744228322,4,0
57,Treatment,1.6658812513388446,2,0
57,Treatment,3.774799373342014,1,0
57,Treatment,3.898970586838994,4,0
57,Treatment,2.841176639988868,6,0
57,Treatment,3.042480386155602,1,0
57,Treatment,3.621331342094768,2,0
57,Treatment,1.7748235099869565,5,0
57,Treatment,1.9389652807401208,3,0
57,Treatment,3.675141962995317,1,0
57,Treatment,2.2610229458091853,1,0
57,Treatment,1.186221712326122,8,1
57,Treatment,3.772478560157577,2,0
57,Treatment,0.3902298437186449,3,1
57,Treatment,3.5492944334420935,1,0
57,Treatment,1.6437668263637917,3,0
57,Treatment,2.0043562168244904,4,0
57,Treatment,2.777199594478887,6,0
57,Treatment,2.72443443299412,3,0
58,Control,2.0762124549256225,5,0
58,Control,1.3068722840472016,4,0
58,Control,2.172590811528416,2,0
58,Control,1.7409360497571975,4,0
58,Control,1.930258534011669,3,0
58,Control,3.3544288853525814,5,0
58,Control,1.572092699172658,5,0
58,Control,2.5962604338842525,2,0
58,Control,2.9605184868278114,3,0
58,Control,3.742179677621288,1,0
58,Control,1.6986178225585975,2,0
58,Control,3.5921822597693818,6,0
58,Control,2.8311583516461343,0,0
58,Control,3.042739971187418,2,0
58,Control,3.3861086316836695,0,0
58,Control,2.6765466421357207,2,0
58,Control,3.0354087477491074,3,0
58,Control,1.9919791101709188,2,0
58,Control,2.9534159728564577,5,0
58,Control,1.232577223972542,5,0
58,Control,1.1456732633467313,1,0
58,Control,2.883992588280302,5,0
58,Control,2.791468322647962,2,0
58,Control,3.2876165985848576,3,0
58,Control,3.965449247453392,0,0
58,Control,3.0175725633781676,0,0
58,Control,1.349973367497726,4,0
58,Control,2.628667169077406,2,0
59,Control,2.725304656627111,8,1
59,Control,2.933437908092991,3,0
59,Control,3.2418183003906482,3,0
59,Control,2.935093133160861,2,0
59,Control,2.178048166147699,0,0
59,Control,3.265563699179126,0,0
59,Control,1.373575156239078,1,0
59,Control,3.005745223424268,0,0
59,Control,2.9899149238620732,0,0
59,Control,2.428619490127254,2,0
59,Control,2.942408919971535,3,0
59,Control,1.212989916525724,3,0
59,Control,1.9499772960224195,3,0
59,Control,3.441685221406979,2,0
59,Control,1.6657429151219392,6,1
59,Control,2.2138579279342903,3,0
59,Control,3.7191509462731807,2,0
59,Control,3.3543782972136085,0,0
59,Control,1.7883368721873625,4,0
59,Control,2.453107194042052,2,0
59,Control,2.9540990048875164,0,0
59,Control,3.1549676202963814,1,0
59,Control,1.473968961039576,1,0
59,Control,3.5863936656643696,2,0
59,Control,3.334654894990368,5,0
59,Control,2.4882244598111947,5,0
59,Control,3.646876798760404,1,0
59,Control,2.8694015444329652,2,0
59,Control,2.8860771083558348,4,0
60,Control,3.8135905179781497,3,0
60,Control,3.5919496200582586,2,0
60,Control,2.8006562286125183,3,0
60,Control,0.541945607651584,3,0
60,Control,2.0859919356772907,5,0
60,Control,2.0659003287986266,4,0
60,Control,3.290522402548296,1,0
60,Control,1.294056044928442,2,0
60,Control,1.919524751061296,3,0
60,Control,0.8288011172468002,5,0
60,Control,1.0477212619512728,2,0
60,Control,3.3390725895685707,2,0
60,Control,2.215918962129972,4,0
60,Control,1.8445737751288327,2,0
60,Control,1.9205496231714203,1,0
60,Control,3.7038516951610543,4,0
60,Control,2.9039785861721468,5,0
60,Control,2.758978560248281,3,0
60,Control,1.4872280253835093,4,0
60,Control,2.49626272446718,3,0
60,Control,3.499027159555544,1,0
60,Control,1.1756622867551136,2,0
60,Control,2.345596345886008,2,0
60,Control,2.2144321641132323,3,0
60,Control,0.6895462691382804,6,0
60,Control,2.4104539390830193,5,0
60,Control,1.8099655294413397,1,0
60,Control,0.5728175572631401,7,0
60,Control,2.2220603650473465,3,0
60,Control,0.9641096171086432,3,0
60,Control,3.0971716506674074,2,0
60,Control,3.198996568169808,3,0
60,Control,0.8210738836436969,6,0
60,Control,3.950692770342625,1,0
60,Control,2.089010364481174,3,0
60,Control,2.5947398882918753,3,0
60,Control,3.0366304600822325,0,0
60,Control,2.5130128437730517,1,0
60,Control,2.6477127212411107,2,0
61,Treatment,3.105204422591013,1,0
61,Treatment,0.9604754432125856,2,0
61,Treatment,2.6350227842178,0,0
61,Treatment,0.9755701109240954,5,0
61,Treatment,3.41429530083932,1,0
61,Treatment,3.692349067211943,1,0
61,Treatment,2.804790194781882,5,0
61,Treatment,3.861374377900475,4,0
61,Treatment,2.5428942499788763,2,0
61,Treatment,1.7373858038753067,3,0
61,Treatment,3.6395322372073906,2,0
61,Treatment,1.9940333301646893,3,0
61,Treatment,0.7904584683579494,1,0
61,Treatment,3.629063508277558,3,0
61,Treatment,3.5442422981653103,3,0
61,Treatment,2.1933142438532203,1,0
61,Treatment,1.3524175875473212,1,0
61,Treatment,2.9693352798126997,1,0
61,Treatment,3.1671953465139926,3,0
61,Treatment,3.065960599483943,1,0
61,Treatment,3.858976719975487,1,0
61,Treatment,1.9240821979965468,4,0
61,Treatment,0.627927049110603,9,0
61,Treatment,1.8807510598970012,2,0
61,Treatment,1.8675114810344768,5,0
61,Treatment,1.8838656419298416,2,0
61,Treatment,1.579286910221593,3,0
61,Treatment,1.9530054907838288,2,0
61,Treatment,3.4248483022581304,0,0
61,Treatment,2.0208543217079584,3,0
61,Treatment,3.6157388895412335,2,0
61,Treatment,3.1805807593086217,1,0
62,Control,1.5303312436761285,8,1
62,Control,2.485152703536074,0,0
62,Control,0.8396400400122702,4,1
62,Control,1.506389709434381,4,0
62,Control,2.518487992172628,3,0
62,Control,2.6846834289668156,4,0
62,Control,2.580648691391235,2,0
62,Control,2.924804240617053,1,0
62,Control,2.5360027390719613,3,0
62,Control,0.8107229702875048,8,1
62,Control,2.7762530249542525,3,0
62,Control,2.9176085210365517,0,0
62,Control,2.9515669280131696,2,0
62,Control,0.6475549782260981,8,0
62,Control,3.7485431046174367,0,0
62,Control,3.8220385607128566,2,0
62,Control,1.0686987915097406,1,0
62,Control,3.483507039798676,1,0
62,Control,3.042572109447411,0,0
62,Control,2.2710726144217626,3,0
62,Control,3.846370264713805,5,0
62,Control,2.6042260045505232,1,0
62,Control,3.394507268267507,3,0
62,Control,0.5489939655704666,5,1
62,Control,1.509790172674697,3,0
62,Control,3.5591776770065526,1,0
62,Control,2.098101620353391,1,0
62,Control,1.6441466896774195,2,0
62,Control,3.60540624805569,2,0
62,Control,1.310439374175218,3,0
62,Control,3.811802358747381,1,0
62,Control,3.275166643767551,5,0
62,Control,2.5926534373961476,3,0
63,Treatment,1.7489312788182478,4,0
63,Treatment,0.7505375124090604,0,0
63,Treatment,3.259034131102437,3,0
63,Treatment,1.6848578633486706,1,0
63,Treatment,3.4581928236825177,2,0
63,Treatment,2.939619164594288,2,0
63,Treatment,3.79691944197538,1,0
63,Treatment,2.396121137004956,3,0
63,Treatment,2.9837267917281527,0,0
63,Treatment,2.9761444976424656,1,0
63,Treatment,3.1611836573552132,1,0
63,Treatment,3.3266687264680033,0,0
63,Treatment,3.552932977393719,2,0
63,Treatment,2.691788946170171,3,0
63,Treatment,1.162456631885943,0,0
63,Treatment,3.646844148395989,4,0
63,Treatment,1.8296228960501584,5,0
63,Treatment,3.363011203681047,1,0
63,Treatment,3.0491822097984764,3,0
63,Treatment,1.221283453635788,5,0
63,Treatment,1.6390777141892787,2,0
63,Treatment,2.921435866619553,4,0
63,Treatment,3.5026192648348395,1,0
63,Treatment,3.303042131473054,4,0
63,Treatment,1.7225433352650057,2,0
63,Treatment,0.5384453631895968,3,0
63,Treatment,2.223643375646303,4,0
63,Treatment,2.57831739919089,7,0
63,Treatment,3.9565952159635858,1,0
63,Treatment,2.3653278224727723,2,0
63,Treatment,3.004734449620592,1,0
63,Treatment,3.1441394533204905,2,0
63,Treatment,2.635283706116325,4,0
64,Treatment,2.7140004516280265,0,0
64,Treatment,1.9329671442025909,1,0
64,Treatment,1.8294814206942935,2,0
64,Treatment,3.60870511500201,2,0
64,Treatment,3.0856203650843583,3,0
64,Treatment,3.785016946351644,0,0
64,Treatment,2.4025113943290286,1,0
64,Treatment,0.7141504746907201,3,0
64,Treatment,1.8574274275269256,3,0
64,Treatment,2.1794275622067065,2,0
64,Treatment,3.172464231150325,4,0
64,Treatment,0.7949154101837742,3,0
64,Treatment,2.468864799557617,2,0
64,Treatment,1.6982000434854296,3,0
64,Treatment,2.4714125729698977,2,0
64,Treatment,0.5864618501090388,5,0
64,Treatment,3.82912206829531,1,0
64,Treatment,3.019398404309275,1,0
64,Treatment,1.9994861938454935,6,0
64,Treatment,2.7705642645885056,3,0
64,Treatment,3.194254138982145,2,0
64,Treatment,3.612523610701338,1,0
64,Treatment,3.423719378244656,0,0
64,Treatment,2.1024618241785156,3,0
64,Treatment,2.243001115455332,2,0
65,Treatment,0.7899523692026926,5,0
65,Treatment,3.556274935568573,3,0
65,Treatment,2.6777385660170188,2,0
65,Treatment,3.4038921989843125,2,0
65,Treatment,2.59182810965421,3,0
65,Treatment,2.3458865614323954,4,0
65,Treatment,1.1567934432057505,2,0
65,Treatment,3.5254064778604857,1,0
65,Treatment,3.7486390222490633,3,0
65,Treatment,1.8758957692468885,3,0
65,Treatment,3.1938349408805733,2,0
65,Treatment,2.7353743719575174,2,0
65,Treatment,1.6787468448951788,3,0
65,Treatment,2.3079037836288823,6,0
65,Treatment,3.407568958081769,1,0
65,Treatment,1.2581650400021005,2,0
65,Treatment,3.2600051330441486,1,0
65,Treatment,2.494726331059634,1,0
65,Treatment,1.1525541394096834,1,0
65,Treatment,1.674047058152098,0,0
65,Treatment,3.210489757655117,1,0
65,Treatment,2.954336184343383,5,0
65,Treatment,3.7312251267406222,2,0
65,Treatment,3.672217660787441,5,0
65,Treatment,2.3916860788244194,3,0
65,Treatment,0.9254391656840404,5,0
65,Treatment,3.0764693988241794,2,0
65,Treatment,3.1515646966682636,2,0
65,Treatment,3.6056901617819785,0,0
66,Control,3.594977284674308,1,0
66,Control,3.158394441920557,5,0
66,Control,1.0773654508872184,3,0
66,Control,3.4010101681808367,2,0
66,Control,0.5635434531967176,5,0
66,Control,1.8199226114710256,1,0
66,Control,3.0342879191350773,3,0
66,Control,3.458998754770095,2,0
66,Control,3.4407094027188996,2,0
66,Control,3.5208898786953213,2,0
66,Control,1.5747074864234474,4,0
66,Control,1.926143195909202,7,0
66,Control,2.8665054672350583,0,0
66,Control,3.5727343987812277,2,0
66,Control,3.845037745655303,3,0
66,Control,2.7765416622523205,2,0
66,Control,0.5175193019070927,1,0
66,Control,2.20938627375398,5,0
66,Control,1.4914002489744964,3,0
66,Control,2.446522349834323,3,0
66,Control,2.1353308684573675,4,0
66,Control,3.5258943121987745,2,0
66,Control,0.8148449055291506,7,1
66,Control,2.6747787440854895,5,0
66,Control,3.480828583307237,1,0
66,Control,2.2688985018167585,0,0
67,Treatment,2.557306301724664,5,0
67,Treatment,3.3475060755163084,2,0
67,Treatment,3.3407021510109467,2,0
67,Treatment,2.9779650959547483,2,0
67,Treatment,3.907286882120486,1,0
67,Treatment,1.8749782104500787,4,0
67,Treatment,2.5442265025164317,3,0
67,Treatment,0.44533353737961384,5,0
67,Treatment,3.646862000360696,3,0
67,Treatment,2.4845254686624867,6,0
67,Treatment,3.818174276798234,2,0
67,Treatment,2.9550430839743904,1,0
67,Treatment,2.5838761168942024,5,0
67,Treatment,2.22651586873686,4,0
67,Treatment,1.7758727223976782,1,0
67,Treatment,1.4624726083667916,3,0
67,Treatment,1.6158456427682883,3,0
67,Treatment,3.838809478851258,1,0
67,Treatment,1.2610891685416683,6,0
67,Treatment,0.8095820883463504,1,0
67,Treatment,1.792271251384056,3,0
67,Treatment,2.9098439965148515,2,0
67,Treatment,1.4850040385464758,6,0
67,Treatment,3.073032513184762,1,0
67,Treatment,2.7363982768633783,4,0
67,Treatment,1.7499922391143317,4,0
67,Treatment,3.2714308277470026,3,0
67,Treatment,2.1196610747941618,5,0
67,Treatment,1.9884761724199884,2,0
67,Treatment,3.596786666715778,2,0
67,Treatment,0.6845511269913851,4,0
67,Treatment,3.059041235514822,2,0
67,Treatment,3.1247669949921657,1,0
67,Treatment,2.1694611490452704,2,0
67,Treatment,2.4808617559145056,2,0
67,Treatment,2.0573536598385997,8,0
67,Treatment,1.9657934396540555,4,0
67,Treatment,3.035300272492088,2,0
67,Treatment,3.7865956990450984,1,0
67,Treatment,1.2701086113426292,4,0
67,Treatment,1.242083319044882,5,0
67,Treatment,2.591217794043163,1,0
68,Control,3.0928620742988193,1,0
68,Control,3.529398713022293,3,0
68,Control,0.8215832744457784,5,0
68,Control,2.606162744193842,3,0
68,Control,2.543696008445308,2,0
68,Control,0.39562424875635993,4,0
68,Control,3.383155632222868,3,0
68,Control,2.149310966282486,1,0
68,Control,3.277306784168901,2,0
68,Control,1.7674070851238544,3,0
68,Control,3.393458729786566,2,0
68,Control,2.8350568696343976,4,0
68,Control,2.157255613150863,2,0
68,Control,1.0557176198619762,8,1
68,Control,2.6120373467239255,3,0
68,Control,3.196162188649685,6,0
68,Control,1.9899043027447416,1,0
68,Control,2.265190017939702,7,0
68,Control,3.921999616322494,0,0
68,Control,1.361492381947596,4,0
68,Control,3.0464419057763488,4,0
68,Control,1.9876768873433308,8,0
68,Control,1.466212654621798,4,0
68,Control,0.4346698563362557,7,0
68,Control,2.5393731983510444,2,0
68,Control,2.7244407202986487,1,0
68,Control,3.6201440728831216,0,0
69,Treatment,3.32631833892303,2,0
69,Treatment,3.75329216239906,1,0
69,Treatment,3.238124285354804,2,0
69,Treatment,2.8484655799519376,2,0
69,Treatment,1.93253666794968,4,0
69,Treatment,3.532780575913399,3,0
69,Treatment,2.468368477590399,8,0
69,Treatment,3.1546495761827047,1,0
69,Treatment,2.3124819930201532,4,0
69,Treatment,3.868984649062565,1,0
69,Treatment,1.9402112500227735,3,0
69,Treatment,3.307969647651127,1,0
69,Treatment,3.124733633473781,2,0
69,Treatment,3.338189016811977,2,0
69,Treatment,1.529894798552248,2,0
69,Treatment,2.5297723269385872,5,0
69,Treatment,3.918187250748991,0,0
69,Treatment,0.4654587800083955,4,0
69,Treatment,1.344364694445971,3,0
69,Treatment,2.704451762959068,3,0
69,Treatment,1.617665044222028,3,0
69,Treatment,0.956378299201877,4,0
69,Treatment,3.7316422087745376,2,0
69,Treatment,2.3371493800215157,4,0
69,Treatment,3.807843190717852,1,0
69,Treatment,2.4941281545173273,4,0
69,Treatment,2.938230609569409,2,0
69,Treatment,2.1244419556329768,2,0
69,Treatment,3.7158411147733648,2,0
69,Treatment,3.8989296285438417,1,0
70,Treatment,3.623123703964851,1,0
70,Treatment,2.845380580131385,5,0
70,Treatment,2.311662732753438,4,0
70,Treatment,2.7221390847772886,4,0
70,Treatment,1.7775409585213349,3,0
70,Treatment,3.0826075517442466,2,0
70,Treatment,3.1799045579432392,1,0
70,Treatment,0.15141226870443741,4,0
70,Treatment,2.4734500955125855,1,0
70,Treatment,1.8844932333822115,0,0
70,Treatment,1.8828736447130208,5,0
70,Treatment,3.6120422078924297,1,0
70,Treatment,2.9354684272511227,1,0
70,Treatment,2.096290647094355,2,0
70,Treatment,3.350177284019544,2,0
70,Treatment,1.687738623677753,4,0
70,Treatment,0.9379986706901852,6,0
70,Treatment,3.4134474003475224,4,0
70,Treatment,2.1519853492252805,6,0
70,Treatment,2.4235368313136343,3,0
70,Treatment,1.3621592444153476,5,0
70,Treatment,1.8738391324540733,4,0
70,Treatment,1.0084110252395584,3,0
70,Treatment,2.284453707386237,3,0
70,Treatment,2.723311395609142,2,0
70,Treatment,0.9057116943532678,5,0
70,Treatment,3.1259290927216696,3,0
70,Treatment,2.3594554675891306,4,0
70,Treatment,2.949585282589319,7,0
70,Treatment,2.78449485400417,1,0
70,Treatment,3.62595678813487,1,0
70,Treatment,2.234508218741712,4,0
70,Treatment,2.7662837313387008,0,0
70,Treatment,2.347572933027632,2,0
70,Treatment,3.860332479077657,1,0
70,Treatment,3.690669713890355,0,0
70,Treatment,3.2414944119752156,0,0
71,Treatment,3.413701879046047,1,0
71,Treatment,2.1308190937193117,6,0
71,Treatment,1.011822637347216,4,0
71,Treatment,2.6716677795715693,1,0
71,Treatment,1.2625570275438942,7,0
71,Treatment,3.2030421672073026,2,0
71,Treatment,3.0257012131661893,0,0
71,Treatment,1.7204074890283196,2,0
71,Treatment,3.702068472654232,2,0
71,Treatment,3.5123226788498836,3,0
71,Treatment,2.6748473030892166,3,0
71,Treatment,0.7012187209854465,5,0
71,Treatment,2.6287520324826983,3,0
71,Treatment,0.8081789061985002,4,0
71,Treatment,3.916893658553054,0,0
71,Treatment,1.5724753133163514,5,0
71,Treatment,2.5398142724242003,3,0
71,Treatment,2.2781979905477727,3,0
71,Treatment,1.5824334156024105,2,0
71,Treatment,3.665670494423023,2,0
71,Treatment,1.8585756948768344,6,0
71,Treatment,3.947496651187709,1,0
71,Treatment,3.556958725304086,2,0
71,Treatment,3.5625225876731212,1,0
71,Treatment,2.383738975862295,1,0
71,Treatment,1.072090020661469,2,0
71,Treatment,3.5727538147599036,2,0
71,Treatment,3.3831900578632053,2,0
71,Treatment,1.8489863052176645,8,1
71,Treatment,3.2845345627752933,5,0
71,Treatment,2.9157609195761727,7,0
71,Treatment,1.0086993155346862,2,0
71,Treatment,0.5792616227961976,5,0
71,Treatment,2.3859175219783335,3,0
72,Treatment,3.8985762077381487,2,0
72,Treatment,2.9475618815938787,0,0
72,Treatment,0.4919062768335805,3,0
72,Treatment,2.4830704642433075,0,0
72,Treatment,1.7133450282247684,3,0
72,Treatment,2.5211597812849083,3,0
72,Treatment,1.4310800500733998,3,0
72,Treatment,3.3896755721677145,3,0
72,Treatment,2.8146635106413163,0,0
72,Treatment,3.044316813840875,1,0
72,Treatment,3.581256265381196,2,0
72,Treatment,3.5724512245591473,1,0
72,Treatment,3.3985499391989085,1,0
72,Treatment,2.45635301549785,5,0
72,Treatment,2.240137899362257,1,0
72,Treatment,3.666838092063536,0,0
72,Treatment,1.9162217214990296,6,0
72,Treatment,2.6710689742136413,1,0
72,Treatment,3.3122849117974327,1,0
72,Treatment,3.4205548053125736,1,0
72,Treatment,2.606729347479551,4,0
72,Treatment,3.126530975704896,3,0
72,Treatment,1.90201115860112,4,0
72,Treatment,2.419232611240758,3,0
72,Treatment,2.735356387877352,1,0
73,Control,1.840993604750099,4,0
73,Control,1.432046286539284,6,0
73,Control,3.481880813097683,2,0
73,Control,3.246233612241083,1,0
73,Control,2.1742480447716535,2,0
73,Control,3.1892433904680173,3,0
73,Control,2.1783370974601906,3,0
73,Control,0.7215498199631386,5,1
73,Control,3.170065092093571,1,0
73,Control,3.505222255303381,3,0
73,Control,3.3163821356871956,2,0
73,Control,3.5280301761300596,3,0
73,Control,2.7798301154664347,1,0
73,Control,3.350121324592718,3,0
73,Control,1.5463457080957626,5,0
73,Control,3.3450497287677488,1,0
73,Control,3.974809836419769,1,0
73,Control,1.1755963062414077,5,0
73,Control,3.79184302469188,0,0
73,Control,0.6763561887089461,5,0
73,Control,3.295933901506414,6,0
73,Control,3.329229690176546,2,0
73,Control,3.0034504510087774,1,0
73,Control,1.96560819998986,1,0
73,Control,2.4049476726289427,7,0
73,Control,3.675692506827972,5,0
73,Control,1.7985123591907628,6,1
73,Control,3.283602640328804,2,0
73,Control,2.9825225896367016,4,0
73,Control,2.516187203007162,3,0
73,Control,1.0032634980537631,3,0
73,Control,1.1832189114995535,5,0
73,Control,3.131567398597866,1,0
73,Control,3.041664199119102,1,0
74,Control,1.8817974887808513,8,1
74,Control,3.628103462671362,2,0
74,Control,2.0120059884062127,3,1
74,Control,3.5542479268446745,2,0
74,Control,2.705127244642398,3,0
74,Control,3.1846533919705133,2,0
74,Control,2.881408439572602,0,0
74,Control,2.7689240043303696,3,0
74,Control,3.106454754632347,2,0
74,Control,0.957284879212192,4,1
74,Control,3.2361518984973916,1,0
74,Control,0.6948038029483425,10,1
74,Control,3.3390173136604515,6,1
74,Control,2.515938815293765,3,0
74,Control,3.55575545695916,2,0
74,Control,2.8295202710758827,0,0
74,Control,3.920979127053972,1,0
74,Control,0.27958019943876616,8,1
74,Control,1.8565127328030515,3,1
74,Control,2.3303998296864927,1,0
74,Control,3.524752276999233,0,0
74,Control,1.981301701225933,0,0
74,Control,2.125697870034763,4,0
